tweet,sentiment_label
@jechartier Si un jour, pour #Fillon il n'en restera plus qu'un, tu seras celui la Jerôme. #PrimaireLeDebat,Positive
RT @PierreKanuty: Fillon ment. La reprise économique a démarré après 2012. #PrimaireLeDebat #prendsgarde,Positive
RT @PVergezHonta: #PrimaireLeDebat 
#Juppé convaincant 
#Poisson surprenant
#BLM redondant
#Sarkozy énervant
#Copé désespéré
#Fillon fatigu…,Positive
RT @PierreKanuty: Fillon ment. La reprise économique a démarré après 2012. #PrimaireLeDebat #prendsgarde,Positive
RT @Laure_Esquieu: Pour sauver notre pays, @FrancoisFillon propose un projet ambitieux et chiffré. Que demander de + ? #FillonGagnant #Prim…,Negative
RT @20Minutes: 🔴 #PrimaireLeDebat #Fillon «Je suis contre la baisse des charges sur le seul smic» https://t.co/dej24DstN5 https://t.co/oIdD…,Negative
RT @ellensalvi: Toujours pour rappel : dans l’affaire de diffamation, #Jouyet et les deux journalistes du Monde ont été relaxés. #Fillon #P…,Negative
RT @bjeanbart: #PrimaireLeDebat Qui a le plus convaincu pour @lepoint Auprès des votants potentiels Juppé 30 Sarko 23 Fillon 18 https://t.c…,Positive
RT @20Minutes: 🔴 #PrimaireLeDebat #Fillon «Je suis contre la baisse des charges sur le seul smic» https://t.co/dej24DstN5 https://t.co/oIdD…,Negative
RT @20Minutes: 🔴 #PrimaireLeDebat #Fillon «Je suis contre la baisse des charges sur le seul smic» https://t.co/dej24DstN5 https://t.co/oIdD…,Negative
RT @OneRadex: Étonné de voir que #Fillon ne connaît pas le montant du SMIC, lui cet homme proche du peuple. #PrimaireLeDebat https://t.co/v…,Positive
RT @jwaintraub: Réponse sèche de #Fillon à #Copé : "La démocratie doit être exemplaire" #PrimaireLeDebat,Positive
RT @tprincedelamour: #primaireledébat Qui a selon vous gagné le débat?
Votez et RT: seul #sondage officiel non truqué!

#Fillon #Copé #Sark…,Negative
#PrimaireLeDébat Pour en finir avec les duels, j'espère un quartet Juppé/ Sarkozy/ Fillon/ Le Maire au 1er tour de la primaire de la droite.,Positive
RT @publicsenat: #PrimaireLeDébat  @reillesoult : classements en terme de visibilité sur Twitter : Sarkozy, Fillon, Juppé, Le Maire, NKM, C…,Negative
RT @leJRepublicain: "Monsieur Jouyet est un menteur" - François Fillon #PrimaireLeDebat https://t.co/ZF8JIOWHYJ,Negative
RT @LePoint: Qui est @FrancoisFillon ? Notre dossier spécial sur LePoint.fr https://t.co/sWjerLqOHS #PrimaireLeDebat #Fillon https://t.co/Q…,Positive
RT @jwaintraub: #Fillon de loin le plus naturel et le plus détendu en ce début de #PrimaireLeDebat,Positive
#PrimaireLeDebat 1-Fillon:précis,déterminé 2-Sarkozy:autorité,énergie 3-Copé:Incisif 4-Poisson:clair,franc 5-NKM : creative 6-Juppé 7-BLM,Negative
RT @FrDesouche: Le plus convaincant ce fut Fillon #PrimaireLeDebat,Positive
RT @JeudyBruno: Précis Sur l'économie et la dette, Fillon prend l'ascendant dans #PrimaireLeDebat. Sarkozy finit par approuver des proposit…,Positive
RT @Chericleon: Les gagnants / perdants du débat selon moi:
Fillon ⬆⬆
Sarkozy ⬆
Poisson⬆⬆
Juppé ↕
Le Maire ⬇
NKM ⬇
#PrimaireLeDebat,Negative
RT @JeudyBruno: Précis Sur l'économie et la dette, Fillon prend l'ascendant dans #PrimaireLeDebat. Sarkozy finit par approuver des proposit…,Positive
RT @Polikif: Les candidats vus les uns par les autres. #PrimaireLeDebat #Fillon @grazia_fr https://t.co/1itJcAvf7y,Negative
RT @le_gorafi: #PrimaireLeDebat F. Fillon nie les informations sorties dans la presse selon lesquelles il aurait été Premier ministre de Ni…,Positive
RT @JustVuj: Le meilleur! #Fillon2017 #Fillon #FillonGagnant #PrimaireLeDebat https://t.co/fFoUojTwsn,Positive
RT @PierreKanuty: Fillon ment. La reprise économique a démarré après 2012. #PrimaireLeDebat #prendsgarde,Positive
RT @Jean_Le_Henaff: Fillon plus grosse progression en cote d'opinion +8 points
@FrancoisFillon @Fillon2017_75
#Fillon #PrimaireLeDebat #Fil…,Negative
RT @Le_Figaro: Sur les 7 candidats, seul @jfpoisson78 a répondu aux journalistes après le débat &gt;&gt; https://t.co/2Tp8GuCZTC #primaireledébat…,Negative
RT @tprincedelamour: #primaireledébat Qui a selon vous gagné le débat?
Votez et RT: seul #sondage officiel non truqué!

#Fillon #Copé #Sark…,Negative
RT @OneRadex: Étonné de voir que #Fillon ne connaît pas le montant du SMIC, lui cet homme proche du peuple. #PrimaireLeDebat https://t.co/v…,Positive
RT @NotreIdeeDeLaFR: François Fillon veut supprimer complètement la durée du travail. Enchères à la casse sociale, fin des droits des salar…,Positive
RT @NSEntrepreneurs: Sondage .@Le_Figaro à la fin du #PrimaireLeDebat : Sarkozy 26% Juppé 24% Poisson 17% Fillon 15% Le Maire 10% #avecNS #…,Negative
RT @carolinedehaas: Donc François Fillon ne connaît pas le montant du SMIC. Rassurant le mec. #PrimaireLeDebat,Positive
RT @le_gorafi: #PrimaireLeDebat François Fillon propose d'enfermer les fichiers S dès leur naissance.,Negative
RT @NSEntrepreneurs: Sondage .@Le_Figaro à la fin du #PrimaireLeDebat : Sarkozy 26% Juppé 24% Poisson 17% Fillon 15% Le Maire 10% #avecNS #…,Negative
RT @PierreKanuty: Fillon ment. La reprise économique a démarré après 2012. #PrimaireLeDebat #prendsgarde,Positive
RT @tprincedelamour: #Fillon très convaincant sur les temps de travail: instaurer une liberté totale dans la limite des normes européennes.…,Positive
RT @laurentbazin: Fillon en place. Juppé sans aspérité. NKM radicale. Sarkozy pugnace. Lemaire en dessous. Copé rude. Poisson surprenant. #…,Positive
RT @h2brgrd: Lemaire emprunté, Juppé effacé, Copé rancunier, Sarko agité, NKM embarrassée, Fillon assuré, Poisson révélé.
#PrimaireLeDébat,Negative
RT @Laure_Esquieu: .@JeudyBruno trouve que @FrancoisFillon a été le meilleur ce soir #Fillon #FilllonGagnant #PrimaireLeDebat,Positive
RT @tprincedelamour: #primaireledébat Qui a selon vous gagné le débat?
Votez et RT: seul #sondage officiel non truqué!

#Fillon #Copé #Sark…,Negative
RT @BobLeCentriste: Le + convaincant
Votants à la #primaire
#Juppé 30%
#Sarkozy 23%
#Fillon 18%
#BLM 16%
#Opinionway #PrimaireLeDebat https…,Negative
RT @Laure_Esquieu: .@JeudyBruno trouve que @FrancoisFillon a été le meilleur ce soir #Fillon #FilllonGagnant #PrimaireLeDebat,Positive
RT @tprincedelamour: #primaireledébat Qui a selon vous gagné le débat?
Votez et RT: seul #sondage officiel non truqué!

#Fillon #Copé #Sark…,Negative
RT @tprincedelamour: #primaireledébat Qui a selon vous gagné le débat?
Votez et RT: seul #sondage officiel non truqué!

#Fillon #Copé #Sark…,Negative
RT @Anty_Artleague: Fillon le seul sur l'économie 
#PrimaireLeDebat,Negative
RT @le_gorafi: #PrimaireLeDebat F. Fillon nie les informations sorties dans la presse selon lesquelles il aurait été Premier ministre de Ni…,Positive
RT @Anty_Artleague: Fillon le seul sur l'économie 
#PrimaireLeDebat,Negative
RT @tprincedelamour: #primaireledébat Qui a selon vous gagné le débat?
Votez et RT: seul #sondage officiel non truqué!

#Fillon #Copé #Sark…,Negative
RT @Laure_Esquieu: .@JeudyBruno trouve que @FrancoisFillon a été le meilleur ce soir #Fillon #FilllonGagnant #PrimaireLeDebat,Positive
RT @laurentbazin: Fillon en place. Juppé sans aspérité. NKM radicale. Sarkozy pugnace. Lemaire en dessous. Copé rude. Poisson surprenant. #…,Positive
RT @letemps: Pour notre correspondant @LTwerly, @NicolasSarkozy est le gagnant de ce #PrimaireLeDebat avec 7,5/10 https://t.co/wzPhcil3Kn,Negative
RT @Jean_Le_Henaff: Fillon plus grosse progression en cote d'opinion +8 points
@FrancoisFillon @Fillon2017_75
#Fillon #PrimaireLeDebat #Fil…,Negative
RT @MaestroVerrardi: Meilleures prestations de ce soir:

1) Fillon 
2) Poisson
3) Copé
4) Sarkozy
5) LeMaire
6) Juppé
7) NKM

 #primaireled…,Positive
RT @GrablyR: Juppé sûr de lui / Sarko surexcité / Copé surclassé / Lemaire surestimé / NKM survivante / Fillon surmené / Poisson surimi #Pr…,Positive
RT @Chericleon: Les gagnants / perdants du débat selon moi:
Fillon ⬆⬆
Sarkozy ⬆
Poisson⬆⬆
Juppé ↕
Le Maire ⬇
NKM ⬇
#PrimaireLeDebat,Negative
#PrimaireLeDebat 
#Juppé convaincant 
#Poisson surprenant
#BLM redondant
#Sarkozy énervant
#Copé désespéré
#Fillon fatigué
#NKM ajustée,Negative
RT @LaComt: 1/4 d'heures de #PrimaireLeDebat ont suffit à #JFPoisson 🐟 pour dépasser #Fillon en terme de #conviction ! #Améditer 
cc : @Sen…,Negative
RT @cohenj_: Quand JF Poisson - l'inconnu du casting - supplante les chevronnés Le Maire, NKM et Copé et se hisse au niveau de Fillon.  #Pr…,Negative
RT @h2brgrd: Lemaire emprunté, Juppé effacé, Copé rancunier, Sarko agité, NKM embarrassée, Fillon assuré, Poisson révélé.
#PrimaireLeDébat,Negative
RT @Chapitoto1: Fillon de loin le plus précis.   #PrimaireLeDebat,Positive
RT @laurentbazin: Fillon en place. Juppé sans aspérité. NKM radicale. Sarkozy pugnace. Lemaire en dessous. Copé rude. Poisson surprenant. #…,Positive
RT @poussin48: Pour moi le grand gagnant de ce débat c'est Fillon. #PrimaireLeDebat,Positive
RT @mseingier12: @FrancoisFillon au niveau : posé, précis, déterminé et un projet mûri et crédible avec l'état du pays #PrimaireLeDebat #Fi…,Positive
RT @B5Benito: Copé s est tellement démarque qu il a marqué contre son camp #Copé #PrimaireLeDebat #Sarkozy #Fillon,Negative
RT @CSPPaix: #PrimaireLeDebat : F. Fillon "il y a 2 camps et non 3 en Syrie : les fondamentalistes et les autres, moi j'ai choisi les autre…,Negative
RT @JeromeBroda: Copé et Fillon
#PrimaireLeDebat https://t.co/HJpZmLtJhi,Negative
RT @MaestroVerrardi: Meilleures prestations de ce soir:

1) Fillon 
2) Poisson
3) Copé
4) Sarkozy
5) LeMaire
6) Juppé
7) NKM

 #primaireled…,Positive
RT @NSEntrepreneurs: Sondage .@Le_Figaro à la fin du #PrimaireLeDebat : Sarkozy 26% Juppé 24% Poisson 17% Fillon 15% Le Maire 10% #avecNS #…,Negative
RT @le_gorafi: #PrimaireLeDebat François Fillon propose d'enfermer les fichiers S dès leur naissance.,Negative
RT @Jean_Le_Henaff: Fillon plus grosse progression en cote d'opinion +8 points
@FrancoisFillon @Fillon2017_75
#Fillon #PrimaireLeDebat #Fil…,Negative
RT @OneRadex: Étonné de voir que #Fillon ne connaît pas le montant du SMIC, lui cet homme proche du peuple. #PrimaireLeDebat https://t.co/v…,Positive
RT @NotreIdeeDeLaFR: François Fillon veut supprimer complètement la durée du travail. Enchères à la casse sociale, fin des droits des salar…,Positive
RT @NSEntrepreneurs: Sondage .@Le_Figaro à la fin du #PrimaireLeDebat : Sarkozy 26% Juppé 24% Poisson 17% Fillon 15% Le Maire 10% #avecNS #…,Negative
RT @JeudyBruno: Précis Sur l'économie et la dette, Fillon prend l'ascendant dans #PrimaireLeDebat. Sarkozy finit par approuver des proposit…,Positive
RT @FrDesouche: Le plus convaincant ce fut Fillon #PrimaireLeDebat,Positive
RT @NSEntrepreneurs: Sondage .@Le_Figaro à la fin du #PrimaireLeDebat : Sarkozy 26% Juppé 24% Poisson 17% Fillon 15% Le Maire 10% #avecNS #…,Negative
RT @BobLeCentriste: Recherches sur Google
1. #Juppé
2. #Sarkozy
3. #BLM
4. #Poisson
5. #NKM
6. #Fillon
7. #Copé
#PrimaireLeDebat https://t.…,Positive
RT @JusticeJFK: Sarkozy offensif, Juppé présidentiel, Fillon défensif: le Temps note les candidats après #PrimaireLeDebat  https://t.co/z9l…,Negative
RT @B5Benito: Copé s est tellement démarque qu il a marqué contre son camp #Copé #PrimaireLeDebat #Sarkozy #Fillon,Negative
